RFA-NS-23-022,Understanding Neurological Effects of COVID-19 and Post-Acute Sequelae of SARS-CoV-2 Infection (R21 Clinical Trial Optional),HHS-NIH11,Posted,2023-03-20,2024-02-02,Grant,Health,No,275000,0
RFI-2023-OVC-NW,"Children, Adolescents & Families in the HIV Epidemic in the North West Province",USAID-SAF,Forecasted,2023-03-17,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
RFI-GH-OHS-23-0001,"Integrated Health Systems Strengthening Activity, Bureau for Global Health, Office of Health Systems",USAID,Forecasted,2023-03-17,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
RFA-CA-23-028,Discovery and Development of Natural Products for Cancer Interception and Prevention (UG3/UH3 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-03-17,2025-06-13,Cooperative Agreement,"Education
Health",No,250000,0
PAR-23-139,CCRP Initiative: NIH Countermeasures Against Chemical Threats (CounterACT) Translational Exploratory/Developmental Research Projects (R21 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-03-16,2025-05-30,Grant,"Education
Environment
Health",No,275000,0
USAID-WASHINGTON-RFS-23-001,FY24-FY28 John Ogonowski and Doug Bereuter Farmer-to-Farmer Program,USAID,Forecasted,2023-03-16,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
PAR-23-138,Instrumentation Grant Program for Resource-Limited Institutions (S10 - Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-03-14,2025-06-02,Grant,Health,No,0,0
23-564,Synthesis Center for Understanding Organismal Resilience,NSF,Posted,2023-03-14,2024-07-15,Grant,Science and Technology and other Research and Development,No,0,0
23-570,Mid-scale Research Infrastructure-2,NSF,Posted,2023-03-14,2023-12-18,Grant,Science and Technology and other Research and Development,No,100000000,20000000
23-562,Safe Learning-Enabled Systems,NSF,Posted,2023-03-14,2024-01-16,Grant,Science and Technology and other Research and Development,No,9,0
23-565,Centers of Research Excellence in Science and Technology HBCU Research Infrastructure for Science and Engineering,NSF,Posted,2023-03-14,2023-12-01,Grant,Science and Technology and other Research and Development,No,0,1200000
23-569,A Science of Science Approach to Analyzing and Innovating the Biomedical Research Enterprise,NSF,Posted,2023-03-14,2024-02-09,Grant,Science and Technology and other Research and Development,No,250000,100000
PD-23-1443,Fluid Dynamics,NSF,Posted,2023-03-14,2099-01-01,Grant,Science and Technology and other Research and Development,No,0,0
23-566,Archaeology Program Senior Research Awards,NSF,Posted,2023-03-10,2023-12-01,Grant,Science and Technology and other Research and Development,No,0,0
NNH23ZDA001N-HPOSS,ROSES 2023: High Priority Open-Source Science,NASA-HQ,Posted,2023-03-10,2024-03-29,"Cooperative Agreement, Grant",Science and Technology and other Research and Development,No,0,0
NNH23ZDA001N-H2O,ROSES 2023: C.24 Here to Observe,NASA-HQ,Posted,2023-03-10,2024-03-29,"Cooperative Agreement, Grant",Science and Technology and other Research and Development,No,0,0
PAR-23-269,NIDA Avant-Garde Program for HIV and Substance Use Disorder Research (DP1 Clinical Trial Optional),HHS-NIH11,Posted,2023-03-10,2025-08-14,Grant,"Education
Health",No,700000,0
PAR-22-265,Jointly Sponsored Ruth L. Kirschstein National Research Service Award Institutional Predoctoral Training Program in the Neurosciences (T32 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-03-10,2025-05-25,Grant,"Education
Environment
Health
Income Security and Social Services",No,0,0
PAR-23-113,NINDS Institutional AD/ADRD Research Training Program (T32 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-03-09,2024-05-25,Grant,Health,No,0,0
72038623RFA00002,FIRE- UP: Fostering improvement in Reproductive Health/Family Planning (RH/FP) uptake by Empowering Young Populations Activity,USAID-INA,Forecasted,2023-03-09,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
72053822RFI00004,Barbados and the Bahamas Youth Justice Activity,USAID-DOM,Forecasted,2023-03-09,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
FA9453-23-R-001,Pacific Regional Partnership Intermediary Agreement,DOD-AFRL,Forecasted,2023-03-09,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
PAR-23-128,Biological Testing Facility (X01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-03-09,2025-05-02,Grant,"Health
Income Security and Social Services",No,0,0
PAR-23-122,Research With Activities Related to Diversity (ReWARD) (R01 Clinical Trial Optional),HHS-NIH11,Posted,2023-03-08,2026-05-07,Grant,"Education
Health",No,0,0
FY23-72066723APS00001,Support for Locally-led Development Approaches Annual Program Statement,USAID-SUD,Posted,2023-03-08,2099-01-01,"Cooperative Agreement, GrantOther","Agriculture
Health
Other (see text field entitled ""Explanation of Other Category of Funding Activity"" for clarification)",Yes,30000000,0
72060823RFI00001,Morocco Climate Program,USAID-MOR,Forecasted,2023-03-07,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
72061523RFI00023,Marine Biodiversity Conservation Activity � Western Indian Ocean,USAID,Forecasted,2023-03-07,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
RFA-NS-24-005,BRAIN Initiative: Optimization of Instrumentation and Device Technologies for Recording and Modulation in the Nervous System (U01 Clinical Trials Not Allowed),HHS-NIH11,Posted,2023-03-07,2026-01-20,Cooperative Agreement,"Education
Health
Income Security and Social Services",No,0,0
RFA-NS-24-004,BRAIN Initiative: New Technologies and Novel Approaches for Recording and Modulation in the Nervous System (R01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-03-07,2026-01-20,Grant,"Education
Health
Income Security and Social Services",No,0,0
PWEAA2023,FY 2023 EDA Public Works and Economic Adjustment Assistance Programs,DOC-EDA,Posted,2023-03-04,2099-01-01,"Cooperative Agreement, Grant","Other (see text field entitled ""Explanation of Other Category of Funding Activity"" for clarification)",Yes,30000000,100000
SM-23-021,Tribal Behavioral Health,HHS-SAMHS-SAMHSA,Posted,2023-03-03,2025-05-15,Grant,Health,No,250000,0
R23AS00106,WaterSMART Aquatic Ecosystem Restoration Projects for Fiscal Year 2023,DOI-BOR,Posted,2023-03-03,2024-01-24,"Cooperative Agreement, Grant",Natural Resources,Yes,20000000,500000
TIRCVEFY23,Countering Violent Extremism Small Grants Program FY2023,DOS-ALB,Forecasted,2023-03-03,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,60000,30000
PAR-23-125,Avenir Award Program for Research on Substance Use Disorders and HIV (DP2 Clinical Trial Optional),HHS-NIH11,Posted,2023-03-01,2025-08-15,Grant,"Education
Health",No,0,0
PAR-23-127,Limited Competition: Small Grant Program for ORIP Special Emphasis Research Career Award (SERCA) K01 Recipients (R03 Clinical Trials Not Allowed),HHS-NIH11,Posted,2023-03-01,2026-05-07,Grant,Health,No,0,0
RFA-AG-24-012,NIA Expanding Research in AD/ADRD (ERA) Postbaccalaureate Research Education Program (R25 - Independent Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-03-01,2024-05-24,Grant,Health,No,400000,0
RFA-AG-24-013,NIA Expanding Research in AD/ADRD (ERA) Summer Research Education Program (R25 - Independent Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-03-01,2024-05-24,Grant,Health,No,200000,0
RFA-OD-23-013,Understanding Chronic Conditions Understudied Among Women (R21 Clinical Trial Optional),HHS-NIH11,Posted,2023-02-28,2024-06-20,Grant,"Education
Health
Income Security and Social Services",No,275000,0
DOS-PDS-LIBREVILLE-FY23-01,U.S. Embassy Libreville PDS Annual Program Statement,DOS-GAB,Posted,2023-02-28,2099-01-01,Grant,"Other (see text field entitled ""Explanation of Other Category of Funding Activity"" for clarification)",No,12500,5000
PAR-23-117,Developmental Centers for AIDS Research (P30 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-02-28,2025-08-04,Grant,"Education
Food and Nutrition
Health",No,0,0
PAR-23-116,Centers for AIDS Research (P30 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-02-27,2025-08-04,Grant,"Education
Food and Nutrition
Health",No,0,0
PAR-23-109,NIH Medical Scientist Partnership Program (FM1 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-02-27,2025-08-08,Grant,"Education
Environment
Health",No,0,0
72018223RFI00001,Strengthening Albania's Food Supply Chain,USAID-KOS,Forecasted,2023-02-27,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
RFA-OD-23-014,Understanding Chronic Conditions Understudied Among Women (R01 Clinical Trial Optional),HHS-NIH11,Posted,2023-02-23,2024-06-20,Grant,"Education
Health
Income Security and Social Services",No,350000,0
PAR-23-110,Biomedical Technology Optimization and Dissemination Center (BTOD)(RM1-Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-02-22,2026-01-27,Grant,Health,No,0,0
PAR-23-118,National Centers for Cryoelectron Microscopy (R24 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-02-21,2024-06-28,Grant,Health,No,6500000,0
FOA-AFRL-AFOSR-2023-0007,FY23 DEFENSE ESTABLISHED PROGRAM TO STIMULATE COMPETITIVE RESEARCH (DEPSCoR) � CAPACITY BUILDING (CB),DOD-AFOSR,Posted,2023-02-21,2023-11-20,Grant,Science and Technology and other Research and Development,No,1500000,750000
FOA-AFRL-AFOSR-2023-0008,FY23 DEFENSE ESTABLISHED PROGRAM TO STIMULATE COMPETITIVE RESEARCH (DEPSCoR) � RESEARCH COLLABORATION (RC),DOD-AFOSR,Posted,2023-02-17,2023-11-20,Grant,Science and Technology and other Research and Development,No,600000,200000
AFCP-UR-2023,U.S. Ambassadors Fund for Cultural Preservation - Ukraine Response,DOS-ECA,Posted,2023-02-17,2099-01-01,"Cooperative Agreement, Grant","Other (see text field entitled ""Explanation of Other Category of Funding Activity"" for clarification)",No,500000,50000
PAR-23-265,NIMH Short Courses for Mental Health Related Research (R25 -Independent Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-02-16,2025-05-25,Grant,Health,No,200000,0
PAR-23-263,NIMH Mentoring Networks for Mental Health Research Education (R25 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-02-16,2025-05-25,Grant,Health,No,200000,0
PAR-23-266,NIMH Research Education Programs for Psychiatry Residents (R25- Independent Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-02-15,2025-05-25,Grant,Health,No,200000,0
PAR-23-130,Translational Research in Maternal and Pediatric Pharmacology and Therapeutics (R01 Clinical Trial Optional),HHS-NIH11,Posted,2023-02-15,2026-05-07,Grant,"Health
Income Security and Social Services",No,0,0
PAR-23-131,Translational Research in Maternal and Pediatric Pharmacology and Therapeutics (R21 Clinical Trial Optional),HHS-NIH11,Posted,2023-02-15,2026-05-07,Grant,"Education
Health
Income Security and Social Services",No,225000,0
PAR-23-124,Genomic Community Resources (U24 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-02-14,2026-01-25,Cooperative Agreement,"Education
Health",No,0,0
TI-23-011,Rural Emergency Medical Services Training,HHS-SAMHS-SAMHSA,Posted,2023-02-14,2025-05-01,Grant,Health,Yes,200000,0
DOS-AZE-PD-23-01,U.S. Embassy Baku PAS Annual Program Statement,DOS-AZE,Posted,2023-02-14,2023-12-22,Grant,"Other (see text field entitled ""Explanation of Other Category of Funding Activity"" for clarification)",No,25000,10000
RFA-DA-24-001,Ex Vivo Models for Studies at the Intersection of HIV and Poly-Substance Use (R01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-02-14,2025-08-13,Grant,"Education
Health",No,0,0
2023-NIST-CHIPS-CFF-01,CHIPS Incentives Program � Commercial Fabrication Facilities,DOC-NIST,Posted,2023-02-14,2099-01-01,Other,Science and Technology and other Research and Development,No,0,0
PAR-23-121,Limited Competition: NIDDK Program Projects (P01 Clinical Trial Optional),HHS-NIH11,Posted,2023-02-14,2024-02-07,Grant,"Food and Nutrition
Health",No,6250000,0
RFA-AG-24-015,Paul B. Beeson Emerging Leaders Career Development Award in Aging (K76 Clinical Trial Required),HHS-NIH11,Posted,2023-02-14,2024-10-18,Grant,Health,No,225000,0
RFA-AG-24-014,Paul B. Beeson Emerging Leaders Career Development Award in Aging (K76 Independent Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-02-14,2024-10-18,Grant,Health,No,225000,0
HHS-2023-ACF-ORR-ZU-0167,Residential (Staff Secure) Services for Unaccompanied Children,HHS-ACF-ORR,Posted,2023-02-14,2023-12-12,Cooperative Agreement,Income Security and Social Services,No,20000000,1000000
20230503-SO,State and Jurisdictional Humanities Councils General Operating Support Grants,NEH,Posted,2023-02-14,2024-05-01,Grant,"Humanities (see ""Cultural Affairs"" in CFDA)",Yes,3000000,300000
BAA-GH-OAA-2023,Innovative Health Practices,USAID,Posted,2023-02-14,2028-02-20,Cooperative Agreement,Science and Technology and other Research and Development,No,1000000000,1000000000
C-APS-23-001,PDS - Annual Program Statement 2023,DOS-IND,Posted,2023-02-14,2024-02-28,Grant,"Business and Commerce
Community Development
Consumer Protection
Disaster Prevention and Relief
Education
Energy
Environment
Food and Nutrition
Health
Humanities (see ""Cultural Affairs"" in CFDA)
Law, Justice and Legal Services
Natural Resources
Regional Development
Science and Technology and other Research and Development",No,25000,5000
PD-18-7564,"Communications, Circuits, and Sensing-Systems",NSF,Posted,2023-02-14,2099-01-01,Grant,Science and Technology and other Research and Development,No,0,0
PD-23-221Y,Growing Research Access for Nationally Transformative Equity and Diversity,NSF,Posted,2023-02-14,2099-01-01,Grant,Science and Technology and other Research and Development,No,0,0
23-560,Partnerships for Research Innovation in the Mathematical Sciences,NSF,Posted,2023-02-14,2024-05-31,Grant,Science and Technology and other Research and Development,No,400000,0
23-561,Computer and Information Science and Engineering (CISE): Core Programs,NSF,Posted,2023-02-14,2024-10-23,Grant,Science and Technology and other Research and Development,No,0,0
RFA-ES-23-003,Maintaining and Enriching Environmental Epidemiology Cohorts to Support Scientific and Workforce Diversity (U24 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-02-14,2024-02-13,Cooperative Agreement,"Environment
Health",No,0,0
BIA-NATIVEACT-2023-OIED,FORECAST-ANTICIPATING NATIVE ACT TRIBAL TOURISM COOPERATIVE AGREEMENT,DOI-BIA,Forecasted,2023-02-14,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,2000000,0
23-559,Plant Genome Research Program,NSF,Posted,2023-02-14,2099-01-01,Grant,Science and Technology and other Research and Development,No,0,0
NNH23ZDA001N,ROSES 2023: Research Opportunities in Space and Earth Science,NASA-HQ,Posted,2023-02-14,2024-03-29,"Cooperative Agreement, Grant",Science and Technology and other Research and Development,No,0,0
NNH23ZDA001N-RRNES,ROSES 2023: A.25 Rapid Response and Novel Research in Earth Science,NASA-HQ,Posted,2023-02-14,2024-03-29,"Cooperative Agreement, Grant",Science and Technology and other Research and Development,No,0,0
NNH23ZDA001N-RTF,ROSES 2023: D.8 Nancy Grace Roman Technology Fellowships for Early Career Researchers,NASA-HQ,Posted,2023-02-12,2023-12-14,"Cooperative Agreement, Grant",Science and Technology and other Research and Development,No,0,0
NNH23ZDA001N-HITS,ROSES 2023: B.15 Heliophysics Innovation in Technology and Science,NASA-HQ,Posted,2023-02-10,2024-03-29,"Cooperative Agreement, Grant",Science and Technology and other Research and Development,No,0,0
NNH23ZDA001N-PDART,"ROSES 2023: C.4 Planetary Data Archiving, Restoration and Tools",NASA-HQ,Posted,2023-02-10,2024-03-29,"Cooperative Agreement, Grant",Science and Technology and other Research and Development,No,0,0
NNH23ZDA001N-EW,ROSES 2023: C.2 Emerging Worlds,NASA-HQ,Posted,2023-02-10,2024-03-29,"Cooperative Agreement, Grant",Science and Technology and other Research and Development,No,0,0
NNH23ZDA001N-EXO,ROSES 2023: C.5 Exobiology,NASA-HQ,Posted,2023-02-10,2024-03-29,"Cooperative Agreement, Grant",Science and Technology and other Research and Development,No,0,0
NNH23ZDA001N-LARS,ROSES 2023: C.16 Laboratory Analysis of Returned Samples,NASA-HQ,Posted,2023-02-09,2024-03-29,"Cooperative Agreement, Grant",Science and Technology and other Research and Development,No,0,0
PAR-23-106,Advancing HIV/AIDS Research within the Mission of the NIDCD (R21 Clinical Trial Optional),HHS-NIH11,Posted,2023-02-09,2026-01-07,Grant,Health,No,0,0
PAR-23-099,Advancing HIV/AIDS Research within the Mission of the NIDCD (R01 Clinical Trial Optional),HHS-NIH11,Posted,2023-02-09,2026-01-07,Grant,Health,No,0,0
NNH23ZDA001N-PICASSO,ROSES 2023: C.12 Planetary Instrument Concepts for the Advancement of Solar System Observations,NASA-HQ,Posted,2023-02-08,2024-03-29,"Cooperative Agreement, Grant",Science and Technology and other Research and Development,No,0,0
NNH23ZDA001N-MDAP,ROSES 2023: C.9 Mars Data Analysis,NASA-HQ,Posted,2023-02-08,2023-11-16,"Cooperative Agreement, Grant",Science and Technology and other Research and Development,No,0,0
NNH23ZDA001N-DRATS,ROSES 2023: C.23 Analog Activities to Support Artemis Lunar Operations,NASA-HQ,Posted,2023-02-08,2023-12-06,"Cooperative Agreement, Grant",Science and Technology and other Research and Development,No,0,0
NNH23ZDA001N-ECA,ROSES 2023: C.18 Planetary Science Early Career Award,NASA-HQ,Posted,2023-02-08,2023-12-07,"Cooperative Agreement, Grant",Science and Technology and other Research and Development,No,0,0
NNH23ZDA001N-CSSFP,ROSES 2023: F.9 Citizen Science Seed Funding Program,NASA-HQ,Posted,2023-02-07,2024-01-24,"Cooperative Agreement, Grant",Science and Technology and other Research and Development,No,0,0
NNH23ZDA001N-SSW,ROSES 2023: C.3 Solar System Workings,NASA-HQ,Posted,2023-02-06,2024-03-29,"Cooperative Agreement, Grant",Science and Technology and other Research and Development,No,0,0
NNH23ZDA001N-SSO,ROSES 2023: C.6 Solar System Observations,NASA-HQ,Posted,2023-02-03,2024-03-29,"Cooperative Agreement, Grant",Science and Technology and other Research and Development,No,0,0
NNH23ZDA001N-HARD,ROSES 2023: B.16 Heliophysics Artificial Intelligence/Machine Learning-Ready Data,NASA-HQ,Posted,2023-02-03,2024-01-18,"Cooperative Agreement, Grant",Science and Technology and other Research and Development,No,0,0
NNH23ZDA001N-LDAP,ROSES 2023: C.8 Lunar Data Analysis,NASA-HQ,Posted,2023-02-02,2024-03-01,"Cooperative Agreement, Grant",Science and Technology and other Research and Development,No,0,0
NNH23ZDA001N-APRA,ROSES 2023: D.3 Astrophysics Research and Analysis,NASA-HQ,Posted,2023-02-02,2024-01-31,"Cooperative Agreement, Grant",Science and Technology and other Research and Development,No,0,0
NNH23ZDA001N-SAT,ROSES 2023: D.7 Strategic Astrophysics Technology,NASA-HQ,Posted,2023-02-02,2024-01-31,"Cooperative Agreement, Grant",Science and Technology and other Research and Development,No,0,0
72029423APS00001,USAID MEPPA People-to-People Partnership for Peace Fund Grants Activity,USAID-WES,Posted,2023-02-01,2024-02-09,Cooperative AgreementOther,"Other (see text field entitled ""Explanation of Other Category of Funding Activity"" for clarification)",No,5000000,100000
23-PHL-APS,U.S. Embassy Philippines PAS Annual Program Statement,DOS-PHL,Posted,2023-02-01,2023-12-31,Grant,"Other (see text field entitled ""Explanation of Other Category of Funding Activity"" for clarification)",No,50000,10000
PAR-23-100,IDeA Networks of Biomedical Research Excellence (INBRE) (P20 Clinical Trial Optional),HHS-NIH11,Posted,2023-02-01,2025-05-22,Grant,Health,No,0,0
USAID-7200AA23RFI-ENDOR,Ending Neglected Diseases Through Operational Research (ENDOR),USAID,Forecasted,2023-02-01,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
F23AS00249,F23AS00249 National Fish Passage Program Base Funding Fiscal Year 2023,DOI-FWS,Posted,2023-01-31,2023-12-31,"Cooperative Agreement, Grant",Environment,No,2000000,500
2301,MISSION ITALY ANNUAL PROGRAM STATEMENT 2023,DOS-ITA,Forecasted,2023-01-31,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
72049723APS00001-AND-ADDENDUMS,Accelerating Elimination of Tuberculosis (TB) in Indonesia,USAID-IND,Posted,2023-01-30,2099-01-01,Cooperative Agreement,Health,No,150000000,0
HQ003423NFOEASD01,NDEP STEM Open NFO,DOD-WHS,Posted,2023-01-30,2028-02-08,Grant,Education,No,10000000,100000
RFA-DA-24-027,"Education Activities for Responsible Analyses of Complex, Large-Scale Data (R25- Clinical Trial Not Allowed)",HHS-NIH11,Posted,2023-01-27,2024-02-08,Grant,"Education
Health",No,300000,0
PAR-23-090,NIH SIREN Neurologic Clinical Trials (UG3/UH3 - Clinical Trial Required),HHS-NIH11,Posted,2023-01-27,2026-03-06,Cooperative Agreement,Health,No,0,0
PD-18-1517,"Electronics, Photonics and Magnetic Devices",NSF,Posted,2023-01-26,2099-01-01,Grant,Science and Technology and other Research and Development,No,0,0
23-558,Accelerating Research Translation,NSF,Posted,2023-01-26,2024-09-18,Grant,Science and Technology and other Research and Development,No,6000000,0
RFA-DA-24-037,Accelerating the Pace of Drug Abuse Research Using Existing Data (R21 Clinical Trial Optional),HHS-NIH11,Posted,2023-01-26,2024-11-15,Grant,"Education
Health",No,275000,0
RFA-OD-23-004,Advancing Gender Inclusive Excellence (AGIE) Coordinating Center (U24 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-01-24,2024-01-31,Cooperative Agreement,"Food and Nutrition
Health",No,400000,0
PAR-23-077,Collaborative Program Grant for Multidisciplinary Teams (RM1 - Clinical Trial Optional),HHS-NIH11,Posted,2023-01-20,2026-01-27,Grant,Health,No,0,0
USDA-NIFA-AFRI-009755,Agriculture and Food Research Initiative Competitive Grants Program Foundational and Applied Science Program,USDA-NIFA,Posted,2023-01-20,2023-12-29,Grant,Agriculture,No,15000000,0
DRAFTPD-INCLUSIONIIIB,Request for Comments to Draft PD,USAID-VIE,Forecasted,2023-01-20,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
72052023APS00001,APS-OAA-21-00001 Addendum USAID/Guatemala,USAID-GUA,Forecasted,2023-01-20,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,10000000,0
693JJ92023,State Electronic Crash Data Collection,DOT-NHTSA,Forecasted,2023-01-20,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
PAS-23-086,Small R01s for Clinical Trials Targeting Diseases within the Mission of NIDDK (R01 Clinical Trial Required),HHS-NIH11,Posted,2023-01-19,2026-05-07,Grant,"Food and Nutrition
Health",No,200000,0
PAR-23-111,NIMHD Exploratory/Developmental Research Grant Program (R21 - Clinical Trial Optional),HHS-NIH11,Posted,2023-01-19,2026-05-07,Grant,Health,No,275000,0
RFI-294-23-002,Female Empowerment,USAID-WES,Forecasted,2023-01-19,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
23-556,Pathways to Enable Open-Source Ecosystems,NSF,Posted,2023-01-19,2024-09-05,Grant,Science and Technology and other Research and Development,No,1500000,300000
PAR-22-262,Conference for Early Stage HIV/AIDS Researchers Using Nonhuman Primate Models (R13 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-01-18,2024-01-07,Grant,Health,No,75000,0
PAR-23-089,"Data Harmonization, Curation and Secondary Analysis of Existing Clinical Datasets (R61/R33 Clinical Trial Not Allowed)",HHS-NIH11,Posted,2023-01-18,2024-03-14,Grant,Health,No,0,0
PAR-23-112,Addressing the Impact of Structural Racism and Discrimination on Minority Health and Health Disparities (R01 - Clinical Trial Optional),HHS-NIH11,Posted,2023-01-13,2026-01-07,Grant,"Education
Environment
Food and Nutrition
Health
Income Security and Social Services",No,500000,0
FA9550-23-S-0001,Research Interests of the Air Force Office of Scientific Research,DOD-AFOSR,Posted,2023-01-13,2099-01-01,"Cooperative Agreement, Grant, Other, Procurement Contract",Science and Technology and other Research and Development,No,100000000,3000
660-RFI-23-000002,RFI-Counter-Trafficking in Persons in DRC,USAID-DEM,Forecasted,2023-01-13,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
23-555,Centers of Research Excellence in Science and Technology Postdoctoral Research Program,NSF,Posted,2023-01-13,2024-02-23,Grant,Science and Technology and other Research and Development,No,0,0
F23AS00164,Aquatic Invasive Species Grants to Great Lakes Tribes - Fiscal Year 2023 Great Lakes Restoration Initiative,DOI-FWS,Posted,2023-01-13,2023-12-31,"Cooperative Agreement, Grant",Natural Resources,No,100000,20000
PA-23-048,Ruth L. Kirschstein National Research Service Award (NRSA) Institutional Research Training Grant (Parent T32),HHS-NIH11,Posted,2023-01-13,2026-05-07,Grant,"Education
Environment
Food and Nutrition
Health
Income Security and Social Services",No,0,0
PA-23-115,AHRQ Small Research Projects to Advance the Science of Primary Care (R03),HHS-AHRQ,Posted,2023-01-13,2027-03-19,Grant,Health,No,0,0
7200AA23RFA00024,Powered by the People,USAID,Forecasted,2023-01-12,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,45000000,0
SFOP0009339,Notice of Intent: Program to End Modern Slavery FY 2023,DOS-GTIP,Posted,2023-01-12,2099-01-01,Other,"Other (see text field entitled ""Explanation of Other Category of Funding Activity"" for clarification)",No,0,0
F23AS00163,F23AS00163 - Aquatic Invasive Species Grants to Great Lakes States - Fiscal Year 2023 Great Lakes Restoration Initiative,DOI-FWS,Posted,2023-01-12,2023-12-31,"Cooperative Agreement, Grant",Natural Resources,No,800000,100000
F23AS00165,F23AS00165-Aquatic Invasive Species Interjurisdictional Grants to the Great Lakes States and Tribes - Fiscal Year 2023 Great Lakes Restoration Initiative,DOI-FWS,Posted,2023-01-12,2023-12-31,"Cooperative Agreement, Grant",Natural Resources,No,940000,50000
23-547,Division of Integrative Organismal Systems Core Programs,NSF,Posted,2023-01-12,2099-01-01,Grant,Science and Technology and other Research and Development,No,0,0
SM-23-013,Grants for Expansion and Sustainability of the Comprehensive Community Mental Health Services for Children with Serious Emotional Disturbances,HHS-SAMHS-SAMHSA,Posted,2023-01-12,2025-03-21,Grant,Health,Yes,3000000,0
7200AA23APS00002,Cooperative Development Program_APS,USAID,Posted,2023-01-11,2024-01-20,Other,Community Development,No,90000000,17000000
23-548,Division of Molecular and Cellular Biosciences Core Programs,NSF,Posted,2023-01-11,2099-01-01,Grant,Science and Technology and other Research and Development,No,0,0
23-549,Division of Environmental Biology,NSF,Posted,2023-01-11,2099-01-01,Grant,Science and Technology and other Research and Development,No,5000000,5000
720DD123RFA00001,American Schools and Hospitals Abroad Program Worldwide,USAID,Posted,2023-01-11,2099-01-01,"Cooperative Agreement, Grant","Education
Health",No,2000000,0
72052723RFI00003,Request for public comment on Draft Strategy to Engage Indigenous Peoples Peru/SAR,USAID-PER,Forecasted,2023-01-11,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
PA-23-080,Ruth L. Kirschstein National Research Service Award (NRSA) Short-Term Institutional Research Training Grant (Parent T35),HHS-NIH11,Posted,2023-01-10,2026-05-07,Grant,"Environment
Food and Nutrition
Health",No,0,0
PAR-23-087,Novel Assays to Address Translational Gaps in Treatment Development (UG3/UH3 Clinical Trial Optional),HHS-NIH11,Posted,2023-01-10,2025-06-20,Cooperative Agreement,Health,No,0,0
PAR-23-102,Mood and Psychosis Symptoms during the Menopause Transition (R21 Clinical Trial Optional),HHS-NIH11,Posted,2023-01-10,2025-01-07,Grant,Health,No,0,0
