72066323RFI00002,Disaster Risk Management (DRM) Activity,USAID-ETH,Forecasted,2023-5-19,2000-1-1,1151
PAR-23-193,Chemical Screening and Optimization Facility (X01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-5-19,2026-4-3,1152
PD-18-7607,Energy- Power- Control- and Networks,NSF,Posted,2023-5-19,2000-1-1,1153
HHS-2024-ACF-OCSE-FD-0016,Technical Assistance and Evaluation of the Next Generation Child Support Employment Services Demonstration,HHS-ACF-OCSE,Forecasted,2023-5-19,2000-1-1,1154
HHS-2024-ACF-OCSE-FD-0015,Next Generation Child Support Employment Services Demonstration,HHS-ACF-OCSE,Forecasted,2023-5-19,2000-1-1,1155
PAR-23-202,Vet-LIRN Capacity-Building Project and Equipment Grants (U18),HHS-FDA,Posted,2023-5-18,2028-9-4,1156
PAR-23-183,NLM Grants for Scholarly Works in Biomedicine and Health (G13 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-5-17,2026-2-26,1157
23-591,Expanding TRIPODS through Partnerships,NSF,Posted,2023-5-17,2024-3-1,1158
PD-23-1320,Economics,NSF,Posted,2023-5-17,2024-1-18,1159
TEGL-ETA-17-22-AC,Program Year 2023 Planning Guidance for National Farmworker Jobs Program Career Services and Training Grantees,DOL-ETA,Posted,2023-5-16,2024-6-16,1160
RFA-NS-23-027,Collaborative Opportunities for Multidisciplinary- Bold- and Innovative Neuroscience (COMBINE) (RM1 Clinical Trial Optional),HHS-NIH11,Posted,2023-5-15,2024-10-8,1161
23-589,Community Infrastructure for Research in Computer and Information Science and Engineering,NSF,Posted,2023-5-13,2024-9-13,1162
23-587,EPSCoR Collaborations for Optimizing Research Ecosystems Research Infrastructure Improvement Program,NSF,Posted,2023-5-13,2023-12-6,1163
23-590,NSF Convergence Accelerator Phases 1 and 2 for the 2023 Cohort - Tracks K- L- M,NSF,Posted,2023-5-13,2024-8-30,1164
23-588,EPSCoR Research Incubators for STEM Excellence Research Infrastructure Improvement,NSF,Posted,2023-5-13,2024-1-16,1165
PAS-23-172,HIV Prevention and Alcohol (R34 Clinical Trials Optional),HHS-NIH11,Posted,2023-5-12,2026-5-7,1166
PAS-23-173,HIV Prevention and Alcohol (R01 Clinical Trials Optional),HHS-NIH11,Posted,2023-5-12,2026-5-7,1167
CDC-RFA-PS-24-0020,Capacity Building Assistance (CBA) for HIV Prevention Programs to End the HIV Epidemic in the United States,HHS-CDC-NCHHSTP,Forecasted,2023-5-12,2000-1-1,1168
PAR-23-177,Awards Supporting Cutting-Edge Technologies for Translational Science (ASCETTS) (R21 Clinical Trials Not Allowed),HHS-NIH11,Posted,2023-5-11,2025-6-19,1169
PAR-23-174,Aging Research Dissertation Awards to Promote Diversity (R36 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-5-11,2024-11-16,1170
FR-6700-N-91B,Green and Resilient Retrofit Program (GRRPE) Elements,HUD,Posted,2023-5-11,2024-3-28,1171
FR-6700-N-91A,Green and Resilient Retrofit Program (GRRPC) Comprehensive,HUD,Posted,2023-5-11,2024-5-30,1172
PD-23-1321,Decision- Risk and Management Sciences,NSF,Posted,2023-5-11,2024-1-18,1173
FR-6700-N-91C,Green and Resilient Retrofit Program (GRRPL) Leading Edge Modification,HUD,Posted,2023-5-11,2024-4-30,1174
72067423RFI00004,Draft Notice of Funding Opportunity - Children- Adolescents- and Families in the HIV Epidemic in Limpopo Province,USAID-SAF,Forecasted,2023-5-10,2000-1-1,1175
PAR-23-191,HIV-associated Non-Communicable Diseases Research at Low- and Middle-Income Country Institutions (R21 Clinical Trial Optional),HHS-NIH11,Posted,2023-5-10,2025-12-8,1176
PAR-23-190,Interventions for Stigma Reduction to Improve HIV/AIDS Prevention- Treatment and Care in Low- and Middle- Income Countries (R01 - Clinical Trial Optional),HHS-NIH11,Posted,2023-5-10,2025-12-22,1177
20230809-BP-BR-GE-GG-GI,Public Humanities Projects,NEH,Posted,2023-5-10,2024-1-11,1178
72068523RFI00002,Sahel Regional Office (SRO) Regional Misinformation- Disinformation- and Malinformation (MDM) in the Sahel,USAID-SEN,Forecasted,2023-5-9,2000-1-1,1179
PAR-23-180,Next Generation Multipurpose Prevention Technologies (NGM) (R01 Clinical Trial Optional),HHS-NIH11,Posted,2023-5-9,2024-12-7,1180
23-586,Robert Noyce Teacher Scholarship Program,NSF,Posted,2023-5-9,2024-8-27,1181
RFA-MH-23-295,BRAIN Initiative: Development of Novel Tools to Probe Cell-Specific and Circuit-Specific Processes in Human and Non-Human Primate Brain (UG3/UH3 Clinical Trial Optional),HHS-NIH11,Posted,2023-5-8,2024-6-7,1182
PAR-23-142,NINDS Postdoctoral Mentored Career Development Award (K01 Clinical Trial Required),HHS-NIH11,Posted,2023-5-8,2024-5-7,1183
PAR-23-143,NINDS Postdoctoral Mentored Career Development Award (K01 No Independent Clinical Trial Allowed),HHS-NIH11,Posted,2023-5-8,2024-5-7,1184
23-584,IUSE: Innovation in Two-Year College STEM Education,NSF,Posted,2023-5-6,2023-12-13,1185
FOR-FD-23-027,Data Standards for Tobacco Research and Scientific Review Phase 2,HHS-FDA,Forecasted,2023-5-4,2000-1-1,1186
20230809-TD-TR,Media Projects,NEH,Posted,2023-5-4,2024-1-10,1187
RFA-OD-23-017,Tobacco Regulatory Science (R01 Clinical Trial Optional),HHS-NIH11,Posted,2023-5-3,2025-5-4,1188
PA-23-196,AHRQ Health Services Research Dissertation Program (R36),HHS-AHRQ,Posted,2023-5-3,2028-5-6,1189
23-579,Research Training Groups in the Mathematical Sciences,NSF,Posted,2023-5-3,2024-8-13,1190
USDA-NIFA-AFRI-009842,Agriculture and Food Research Initiative Competitive Grants Program Education and Workforce Development,USDA-NIFA,Posted,2023-5-2,2023-12-7,1191
RFA-NS-24-020,NINDS Sustainable Transformation of Institutional Research Rigor (STIRR) Program (RC2 - Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-5-2,2025-10-17,1192
PAR-23-175,NEI Center Core Grant for Vision Research (P30 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-5-1,2025-9-30,1193
W911NF-23-S-0010,UNITED STATES ARMY RESEARCH INSTITUTE FOR THE BEHAVIORAL AND SOCIAL SCIENCES (ARI) BROAD AGENCY ANNOUNCEMENT FOR BASIC- APPLIED- AND ADVANCED SCIENTIFIC RESEARCH,DOD-AMC,Posted,2023-5-1,2028-4-30,1194
RFA-EB-23-005,Research on Bioethical Issues Related to Bionic and Robotic Device Development and Translation (R21 Clinical Trial Optional),HHS-NIH11,Posted,2023-4-28,2024-1-26,1195
PAR-23-192,Biological Testing Facility (X01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-4-28,2025-5-2,1196
RFA-NS-23-028,HEAL Initiative: Interdisciplinary Team Science to Uncover the Mechanisms of Pain Relief by Medical Devices (RM1 Clinical Trial Optional),HHS-NIH11,Posted,2023-4-27,2025-6-9,1197
7200AA23APS00007,Private Sector Collaboration Pathway (PSCP) Annual Program Statement (APS),USAID,Posted,2023-4-27,2025-4-26,1198
72044023RFA00003,USAID Climate Resilient Agriculture in the Mekong Delta,USAID-VIE,Posted,2023-4-27,2000-1-1,1199
FR-6600-N-31,Lead Hazard Reduction Capacity Building Grant Program,HUD,Posted,2023-4-27,2024-1-4,1200
RFA-NS-23-024,BRAIN Initiative: Targeted BRAIN Circuits Projects- TargetedBCP (R01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-4-26,2024-10-2,1201
RFA-NS-23-023,BRAIN Initiative: Targeted BRAIN Circuits Planning Projects  TargetedBCPP (R34 Clinical Trials Not Allowed),HHS-NIH11,Posted,2023-4-26,2024-10-2,1202
22-605,Division of Chemistry: Disciplinary Research Programs,NSF,Posted,2023-4-26,2024-9-30,1203
7.20685E+12,Regional Resilience Activity for Sahel Region,USAID-SEN,Forecasted,2023-4-25,2000-1-1,1204
RFA-NS-23-025,BRAIN Initiative:  Exploratory Team-Research BRAIN Circuit Programs - eTeamBCP (U01 Clinical Trials Optional),HHS-NIH11,Posted,2023-4-25,2024-6-14,1205
EDA-DISASTER-2023,FY 2023 Disaster Supplemental,DOC-EDA,Posted,2023-4-24,2000-1-1,1206
23-PHL-NOFO-EV,2023 Emerging Voices Small Grants Program,DOS-PHL,Forecasted,2023-4-24,2000-1-1,1207
PAR-23-179,Small Research Grant Program for the Next Generation of Researchers in AD/ADRD Research (R03 Clinical Trial Optional),HHS-NIH11,Posted,2023-4-24,2026-3-16,1208
RFA-DA-24-039,NIH Blueprint for Neuroscience Research: Tools and Technologies to Explore Nervous System Biomolecular Condensates (R21 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-4-24,2023-11-14,1209
PAR-23-145,Maximizing Investigators Research Award (MIRA) for Early Stage Investigators (ESI) (R35 - Clinical Trial Optional),HHS-NIH11,Posted,2023-4-24,2026-2-3,1210
23-581,Cultural Anthropology Program Senior Research Awards,NSF,Posted,2023-4-22,2024-1-16,1211
23-578,Infrastructure Innovation for Biological Research,NSF,Posted,2023-4-21,2000-1-1,1212
23-580,Infrastructure Capacity for Biological Research,NSF,Posted,2023-4-21,2000-1-1,1213
7200AA23APS00003,New Partnerships Initiative (NPI): Conflict-Prevention and Recovery Program (CPRP) Agency for International Development,USAID,Posted,2023-4-20,2024-4-10,1214
DE-FOA-0003026,BIPARTISAN INFRASTRUCTURE LAW (BIL) ASSISTING FEDERAL FACILITIES WITH ENERGY CONSERVATION TECHNOLOGIES (AFFECT) ADVANCING NET-ZERO FEDERAL FACILITIES,DOE-GFO,Posted,2023-4-20,2024-11-27,1215
PAR-23-149,Mentored Career Transition Award for Intramural  Fellows (K22 Clinical Trials Not Allowed),HHS-NIH11,Posted,2023-4-20,2026-3-12,1216
RFA-CA-23-029,Cancer Immunoprevention Network (CIP-Net) ?Research Projects (UG3/UH3 Clinical Trials Not Allowed),HHS-NIH11,Posted,2023-4-20,2024-7-3,1217
PAR-23-150,Mentored Career Transition Award for Intramural Fellows (K22 Clinical Trials Required),HHS-NIH11,Posted,2023-4-20,2026-3-12,1218
NOT-HG-23-035,Notice of Intent to Publish a Notice of Funding Opportunity for Advancing Genomic Medicine Research (R21 Clinical Trial Optional),HHS-NIH11,Forecasted,2023-4-20,2000-1-1,1219
NOT-HG-23-034,Notice of Intent to Publish a Notice of Funding Opportunity for Advancing Genomic Medicine Research (R01 Clinical Trial Optional),HHS-NIH11,Forecasted,2023-4-20,2000-1-1,1220
PAR-23-169,Innovation for HIV Vaccine Discovery (R01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-4-20,2025-8-1,1221
CDC-RFA-EH-24-0016,Advancing Health Equity in Asthma Control through EXHALE Strategies,HHS-CDC-NCEH,Forecasted,2023-4-19,2000-1-1,1222
PAR-23-170,Interventions to expand cancer screening and preventive services to ADVANCE health in populations that experience health disparities (R01- Clinical Trial Required),HHS-NIH11,Posted,2023-4-19,2027-1-7,1223
PAR-23-144,STrengthening Research Opportunities for NIH Grants (STRONG): Structured Institutional Needs Assessment and Action Plan Development for Resource Limited Institutions (RLIs) (UC2 - Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-4-19,2025-9-18,1224
TIRDEMCOMMR2FY23,Democracy Commission Program Round 2 FY2023,DOS-ALB,Forecasted,2023-4-18,2000-1-1,1225
PAR-23-267,Industrialization and Translation of Extracellular Vesicles for use in Regenerative Medicine (U43/U44 Clinical Trials Not Allowed),HHS-NIH11,Posted,2023-4-18,2025-6-6,1226
PAR-23-268,Industrialization and Translation of Extracellular Vesicles for use in Regenerative Medicine (UT1/UT2) Clinical Trial Not Allowed,HHS-NIH11,Posted,2023-4-18,2025-6-6,1227
RFA-HG-23-005,Data Integration and Statistical Analysis Methods (DISAM) (U01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-4-18,2023-11-20,1228
RFA-DA-24-021,Mechanistic Studies to Investigate the Interrelationship Between Sleep and/or Circadian Rhythms and Substance Use Disorders (R01 Basic Experimental Studies with Humans Required),HHS-NIH11,Posted,2023-4-18,2023-11-13,1229
RFA-DA-24-020,Mechanistic Studies to Investigate the Interrelationship Between Sleep and/or Circadian Rhythms and Substance Use Disorders (R01 Clinical Trials Not Allowed),HHS-NIH11,Posted,2023-4-18,2023-11-13,1230
RFA-DA-24-038,Developing Regulated Therapeutic and Diagnostic Solutions for Patients Affected by Opioid and/or Stimulants use Disorders (OUD/StUD) (R41/R42 Clinical Trial Optional),HHS-NIH11,Posted,2023-4-18,2025-2-14,1231
NNH23ZDA001N-BPSF,ROSES 2023: F.23 SMD Bridge Program Seed Funding,NASA-HQ,Posted,2023-4-18,2024-3-29,1232
RFA-NS-23-026,BRAIN Initiative: Research Resource Grants for Technology Integration and Dissemination (U24 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-4-17,2024-10-11,1233
PAR-23-168,Assay Development and Screening for Discovery of Validated Chemical Hits for Brain Disorders (R01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-4-17,2026-5-7,1234
2023-NIST-MSE-01,Measurement Science and Engineering (MSE) Research Grant Programs,DOC-NIST,Posted,2023-4-14,2025-4-14,1235
RDBCP-REAP-RES-EEI-2023-2024,Rural Energy for America Program,USDA-RBCS,Posted,2023-4-14,2024-9-30,1236
RFA-AI-23-023,International Research in Infectious Diseases (R01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-4-14,2025-8-1,1237
RFA-MH-23-331,BRAIN Initiative Advanced Postdoctoral Career Transition Award to Promote Diversity (K99/R00 Independent Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-4-14,2026-3-13,1238
RFA-MH-23-330,BRAIN Initiative Advanced Postdoctoral Career Transition Award to Promote Diversity (K99/R00 Independent Clinical Trial Required),HHS-NIH11,Posted,2023-4-14,2026-3-13,1239
PD-23-1407,Combustion and Fire Systems,NSF,Posted,2023-4-14,2000-1-1,1240
23-577,Faculty Development in geoSpace Science,NSF,Posted,2023-4-14,2025-3-3,1241
PAR-23-098,Centers of Excellence in Genomic Science (RM1 Clinical Trial Optional),HHS-NIH11,Posted,2023-4-13,2024-6-21,1242
PAR-23-160,Clinical Trial Readiness for Rare Diseases- Disorders- and Syndromes (R03 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-4-13,2024-10-17,1243
RFA-MH-23-270,BRAIN Initiative: Integration and Analysis of BRAIN Initiative Data (R01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-4-13,2024-6-7,1244
PAR-23-159,Clinical Trial Readiness for Rare Diseases- Disorders- and Syndromes (R21 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-4-13,2024-10-17,1245
72068023RFI00002,USAID/Benin Request for Information - Northern Economic Livelihoods for Youth (NELY) Activity,USAID-BEN,Forecasted,2023-4-13,2000-1-1,1246
PAR-23-119,Catalytic Tool and Technology Development in Kidney- Urologic- and Hematologic Diseases (R21 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-4-11,2025-1-7,1247
PAR-23-157,Exploratory Clinical Neuroscience Research on Substance Use Disorders (R61/R33 Clinical Trial Optional),HHS-NIH11,Posted,2023-4-10,2026-5-7,1248
PAR-23-158,Exploratory Clinical Neuroscience Research on Substance Use Disorders (R61/R33 Basic Experimental Studies with Humans (BESH) Required),HHS-NIH11,Posted,2023-4-10,2026-5-7,1249
72044023RFI00001,USAID Climate Resilient Agriculture in the Mekong Delta,USAID-VIE,Forecasted,2023-4-7,2000-1-1,1250
NNH23ZDA001N-ICOR,ROSES 2023: F.18 NASA Innovation Corps,NASA-HQ,Posted,2023-4-7,2024-3-29,1251
PAR-23-164,Development and Application of PET and SPECT Imaging Ligands as Biomarkers for Drug Discovery and for Pathophysiological Studies of CNS Disorders (R01 Clinical Trial Optional),HHS-NIH11,Posted,2023-4-7,2026-5-7,1252
PAR-23-165,Development and Application of PET and SPECT Imaging Ligands as Biomarkers for Drug Discovery and for Pathophysiological Studies of CNS Disorders (R01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-4-7,2026-5-7,1253
23-576,Computer and Information Science and Engineering (CISE) Research Initiation Initiative,NSF,Posted,2023-4-7,2024-9-18,1254
RFA-CA-23-033,Implementation Science for Cancer Control in People Living with HIV in Low- and Middle-Income Countries (U01 Clinical Trial Optional),HHS-NIH11,Posted,2023-4-6,2023-12-15,1255
PAR-23-171,Diagnostic Centers of Excellence (X01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-4-6,2025-5-15,1256
F23AS00329,F23AS00329 Fisheries Restoration and Irrigation Mitigation Act Fiscal Year 2023,DOI-FWS,Posted,2023-4-6,2023-12-31,1257
23-575,Centers for Chemical Innovation,NSF,Posted,2023-4-6,2024-2-7,1258
PAR-23-114,Enhancing Science- Technology- EnginEering- and Math Educational Diversity (ESTEEMED) Research Education Experiences (R25 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-4-5,2025-1-17,1259
PD-23-1406,Thermal Transport Processes,NSF,Posted,2023-4-5,2000-1-1,1260
PD-23-1179,Nanoscale Interactions,NSF,Posted,2023-4-5,2000-1-1,1261
PD-23-1415,Particulate and Multiphase Processes,NSF,Posted,2023-4-5,2000-1-1,1262
PD-23-1417,Interfacial Engineering,NSF,Posted,2023-4-5,2000-1-1,1263
PD-23-7236,Biophotonics,NSF,Posted,2023-4-5,2000-1-1,1264
PD-23-7643,Environmental Sustainability,NSF,Posted,2023-4-5,2000-1-1,1265
PD-23-7644,Electrochemical Systems,NSF,Posted,2023-4-5,2000-1-1,1266
23-573,Archaeometry,NSF,Posted,2023-4-5,2023-12-1,1267
23-574,CyberCorps(R) Scholarship for Service,NSF,Posted,2023-4-5,2024-7-15,1268
PAR-23-137,NIH Science Education Partnership Award (SEPA) (R25 - Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-4-3,2025-6-6,1269
PAR-23-162,NIDCR Prospective Observational or Biomarker Validation Study Cooperative Agreement (U01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-4-3,2026-5-7,1270
SP-23-004,Strategic Prevention Framework – Partnerships for Success for Communities- Local Governments- Universities- Colleges- and Tribes/Tribal Organizations,HHS-SAMHS-SAMHSA,Posted,2023-4-3,2025-6-5,1271
SP-23-003,Strategic Prevention Framework – Partnerships for Success for States,HHS-SAMHS-SAMHSA,Posted,2023-4-3,2025-6-5,1272
N00014-23-S-F005,FUNDING OPPORTUNITY ANNOUNCEMENT (FOA) for the Office of Naval Research (ONR) Science- Technology- Engineering and Mathematic (STEM) Program,DOD-ONR,Posted,2023-4-3,2024-4-2,1273
RFA-DC-24-001,BRAIN Initiative: Exploratory Research Opportunities Using Invasive Neural Recording and Stimulating Technologies in the Human Brain (R61 Basic Experimental Studies with Humans Required),HHS-NIH11,Posted,2023-3-31,2025-9-19,1274
RFA-MH-23-110,BRAIN Initiative Fellows: Ruth L. Kirschstein National Research Service Award (NRSA) Individual Postdoctoral Fellowship (F32),HHS-NIH11,Posted,2023-3-31,2025-8-11,1275
W912HZ-23-BAA-01,ERDC Broad Agency Announcement,DOD-COE,Posted,2023-3-31,2024-1-1,1276
NNH23ZDA001N-FIRET,ROSES 2023: A.59 Technology Development for Support of Wildland Fire Science- Management- and Disaster Mitigation,NASA-HQ,Posted,2023-3-30,2024-3-29,1277
PAR-23-148,Pulmonary Outcomes and Sequelae after Treatment-TB (POST-TB) (R01 Clinical Trial Optional),HHS-NIH11,Posted,2023-3-30,2026-5-7,1278
PAR-23-153,Impacts of climate change across the cancer control continuum (R01 Clinical Trial Optional),HHS-NIH11,Posted,2023-3-30,2026-5-7,1279
PAR-23-152,Impacts of climate change across the cancer control continuum (R21 Clinical Trial Optional),HHS-NIH11,Posted,2023-3-30,2026-5-7,1280
72061723APS00001,Democracy- Human Rights and Accountability APS,USAID-UGA,Posted,2023-3-29,2024-3-28,1281
PAR-23-132,NIDCR Small Research Grants for Analyses of Existing Genomics Data (R03 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-3-28,2026-5-7,1282
PAR-23-133,NIDCR Research Grants for Analyses of Existing Genomics Data (R01) (Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-3-28,2026-5-7,1283
RFA-NS-23-021,Understanding Neurological Effects of COVID-19 and Post-Acute Sequelae of SARS-CoV-2 Infection (R01 Clinical Trial Optional),HHS-NIH11,Posted,2023-3-28,2024-2-2,1284
RFA-NS-23-022,Understanding Neurological Effects of COVID-19 and Post-Acute Sequelae of SARS-CoV-2 Infection (R21 Clinical Trial Optional),HHS-NIH11,Posted,2023-3-28,2024-2-2,1285
RFI-2023-OVC-NW,Children- Adolescents & Families in the HIV Epidemic in the North West Province,USAID-SAF,Forecasted,2023-3-24,2000-1-1,1286
RFI-GH-OHS-23-0001,Integrated Health Systems Strengthening Activity- Bureau for Global Health- Office of Health Systems,USAID,Forecasted,2023-3-24,2000-1-1,1287
RFA-CA-23-028,Discovery and Development of Natural Products for Cancer Interception and Prevention (UG3/UH3 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-3-23,2025-6-13,1288
PAR-23-139,CCRP Initiative: NIH Countermeasures Against Chemical Threats (CounterACT) Translational Exploratory/Developmental Research Projects (R21 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-3-22,2025-5-30,1289
USAID-WASHINGTON-RFS-23-001,FY24-FY28 John Ogonowski and Doug Bereuter Farmer-to-Farmer Program,USAID,Forecasted,2023-3-21,2000-1-1,1290
PAR-23-138,Instrumentation Grant Program for Resource-Limited Institutions (S10 - Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-3-21,2025-6-2,1291
23-564,Synthesis Center for Understanding Organismal Resilience,NSF,Posted,2023-3-21,2024-7-15,1292
23-570,Mid-scale Research Infrastructure-2,NSF,Posted,2023-3-21,2023-12-18,1293
23-562,Safe Learning-Enabled Systems,NSF,Posted,2023-3-21,2024-1-16,1294
23-565,Centers of Research Excellence in Science and Technology HBCU Research Infrastructure for Science and Engineering,NSF,Posted,2023-3-21,2023-12-1,1295
23-569,A Science of Science Approach to Analyzing and Innovating the Biomedical Research Enterprise,NSF,Posted,2023-3-21,2024-2-9,1296
PD-23-1443,Fluid Dynamics,NSF,Posted,2023-3-21,2000-1-1,1297
23-566,Archaeology Program Senior Research Awards,NSF,Posted,2023-3-21,2023-12-1,1298
NNH23ZDA001N-HPOSS,ROSES 2023: High Priority Open-Source Science,NASA-HQ,Posted,2023-3-20,2024-3-29,1299
NNH23ZDA001N-H2O,ROSES 2023: C.24 Here to Observe,NASA-HQ,Posted,2023-3-20,2024-3-29,1300
PAR-23-269,NIDA Avant-Garde Program for HIV and Substance Use Disorder Research (DP1 Clinical Trial Optional),HHS-NIH11,Posted,2023-3-20,2025-8-14,1301
PAR-22-265,Jointly Sponsored Ruth L. Kirschstein National Research Service Award Institutional Predoctoral Training Program in the Neurosciences (T32 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-3-20,2025-5-25,1302
PAR-23-113,NINDS Institutional AD/ADRD Research Training Program (T32 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-3-20,2024-5-25,1303
72038623RFA00002,FIRE- UP: Fostering improvement in Reproductive Health/Family Planning (RH/FP) uptake by Empowering Young Populations Activity,USAID-INA,Forecasted,2023-3-20,2000-1-1,1304
72053822RFI00004,Barbados and the Bahamas Youth Justice Activity,USAID-DOM,Forecasted,2023-3-17,2000-1-1,1305
FA9453-23-R-001,Pacific Regional Partnership Intermediary Agreement,DOD-AFRL,Forecasted,2023-3-17,2000-1-1,1306
PAR-23-128,Biological Testing Facility (X01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-3-17,2025-5-2,1307
PAR-23-122,Research With Activities Related to Diversity (ReWARD) (R01 Clinical Trial Optional),HHS-NIH11,Posted,2023-3-16,2026-5-7,1308
FY23-72066723APS00001,Support for Locally-led Development Approaches Annual Program Statement,USAID-SUD,Posted,2023-3-16,2000-1-1,1309
72060823RFI00001,Morocco Climate Program,USAID-MOR,Forecasted,2023-3-14,2000-1-1,1310
72061523RFI00023,Marine Biodiversity Conservation Activity – Western Indian Ocean,USAID,Forecasted,2023-3-14,2000-1-1,1311
RFA-NS-24-005,BRAIN Initiative: Optimization of Instrumentation and Device Technologies for Recording and Modulation in the Nervous System (U01 Clinical Trials Not Allowed),HHS-NIH11,Posted,2023-3-14,2026-1-20,1312
RFA-NS-24-004,BRAIN Initiative: New Technologies and Novel Approaches for Recording and Modulation in the Nervous System (R01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-3-14,2026-1-20,1313
PWEAA2023,FY 2023 EDA Public Works and Economic Adjustment Assistance Programs,DOC-EDA,Posted,2023-3-14,2000-1-1,1314
SM-23-021,Tribal Behavioral Health,HHS-SAMHS-SAMHSA,Posted,2023-3-14,2025-5-15,1315
R23AS00106,WaterSMART Aquatic Ecosystem Restoration Projects for Fiscal Year 2023,DOI-BOR,Posted,2023-3-14,2024-1-24,1316
TIRCVEFY23,Countering Violent Extremism Small Grants Program FY2023,DOS-ALB,Forecasted,2023-3-10,2000-1-1,1317
PAR-23-125,Avenir Award Program for Research on Substance Use Disorders and HIV (DP2 Clinical Trial Optional),HHS-NIH11,Posted,2023-3-10,2025-8-15,1318
PAR-23-127,Limited Competition: Small Grant Program for ORIP Special Emphasis Research Career Award (SERCA) K01 Recipients (R03 Clinical Trials Not Allowed),HHS-NIH11,Posted,2023-3-10,2026-5-7,1319
RFA-AG-24-012,NIA Expanding Research in AD/ADRD (ERA) Postbaccalaureate Research Education Program (R25 - Independent Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-3-10,2024-5-24,1320
RFA-AG-24-013,NIA Expanding Research in AD/ADRD (ERA) Summer Research Education Program (R25 - Independent Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-3-10,2024-5-24,1321
RFA-OD-23-013,Understanding Chronic Conditions Understudied Among Women (R21 Clinical Trial Optional),HHS-NIH11,Posted,2023-3-9,2024-6-20,1322
DOS-PDS-LIBREVILLE-FY23-01,U.S. Embassy Libreville PDS Annual Program Statement,DOS-GAB,Posted,2023-3-9,2000-1-1,1323
PAR-23-117,Developmental Centers for AIDS Research (P30 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-3-9,2025-8-4,1324
PAR-23-116,Centers for AIDS Research (P30 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-3-9,2025-8-4,1325
PAR-23-109,NIH Medical Scientist Partnership Program (FM1 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-3-9,2025-8-8,1326
72018223RFI00001,Strengthening Albania's Food Supply Chain,USAID-KOS,Forecasted,2023-3-8,2000-1-1,1327
RFA-OD-23-014,Understanding Chronic Conditions Understudied Among Women (R01 Clinical Trial Optional),HHS-NIH11,Posted,2023-3-8,2024-6-20,1328
PAR-23-110,Biomedical Technology Optimization and Dissemination Center (BTOD)(RM1-Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-3-7,2026-1-27,1329
PAR-23-118,National Centers for Cryoelectron Microscopy (R24 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-3-7,2024-6-28,1330
FOA-AFRL-AFOSR-2023-0007,FY23 DEFENSE ESTABLISHED PROGRAM TO STIMULATE COMPETITIVE RESEARCH (DEPSCoR) – CAPACITY BUILDING (CB),DOD-AFOSR,Posted,2023-3-7,2023-11-20,1331
FOA-AFRL-AFOSR-2023-0008,FY23 DEFENSE ESTABLISHED PROGRAM TO STIMULATE COMPETITIVE RESEARCH (DEPSCoR) – RESEARCH COLLABORATION (RC),DOD-AFOSR,Posted,2023-3-7,2023-11-20,1332
AFCP-UR-2023,U.S. Ambassadors Fund for Cultural Preservation - Ukraine Response,DOS-ECA,Posted,2023-3-4,2000-1-1,1333
PAR-23-265,NIMH Short Courses for Mental Health Related Research (R25 -Independent Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-3-3,2025-5-25,1334
